index,rank,word
108661,13,industrial
116235,13,industrial
117638,13,industrial
123553,13,industrial
130521,13,industrial
130822,13,industrial
131166,13,industrial
131298,13,industrial
131508,13,industrial
132241,13,industrial
133766,13,industrial
133930,13,industrial
136486,13,industrial
136717,13,industrial
143618,13,industrial
145890,13,industrial
145982,13,industrial
148997,13,industrial
149199,13,industrial
149286,13,industrial
149601,13,industrial
150129,13,industrial
150776,13,industrial
153444,13,industrial
155769,13,industrial
156279,13,industrial
157303,13,industrial
158276,13,industrial
158422,13,industrial
158746,13,industrial
158845,13,industrial
158873,13,industrial
158926,13,industrial
159486,13,industrial
159637,13,industrial
160134,13,industrial
161388,13,industrial
161648,13,industrial
164845,13,industrial
165064,13,industrial
165327,13,industrial
165363,13,industrial
165475,13,industrial
167878,13,industrial
168514,13,industrial
168894,13,industrial
169289,13,industrial
170134,13,industrial
1838,14,process
14134,14,process
22270,14,process
22398,14,process
28501,14,process
29504,14,process
30052,14,process
30229,14,process
30954,14,process
31165,14,process
31248,14,process
32821,14,process
32991,14,process
39078,14,process
39490,14,process
39591,14,process
39695,14,process
39938,14,process
40270,14,process
40285,14,process
41393,14,process
41747,14,process
41866,14,process
42222,14,process
42460,14,process
43324,14,process
45219,14,process
49434,14,process
51367,14,process
51778,14,process
51913,14,process
52366,14,process
52520,14,process
53090,14,process
53400,14,process
53644,14,process
54417,14,process
54487,14,process
54891,14,process
55655,14,process
55993,14,process
56122,14,process
56996,14,process
57309,14,process
57406,14,process
57955,14,process
59112,14,process
60204,14,process
60311,14,process
61242,14,process
64484,14,process
66181,14,process
75110,14,process
96925,14,process
105186,14,process
105445,14,process
111275,14,process
112253,14,process
117328,14,process
119297,14,process
119357,14,process
131806,14,process
132226,14,process
140207,14,process
145215,14,process
169069,14,process
175657,14,process
176214,14,process
186604,14,process
9163,15,need
9325,15,need
10353,15,need
13388,15,need
13537,15,need
21132,15,need
22194,15,need
22311,15,need
22514,15,need
22572,15,need
23305,15,need
24125,15,need
24558,15,need
24978,15,need
25668,15,need
26624,15,need
26754,15,need
26905,15,need
27845,15,need
27866,15,need
27989,15,need
28482,15,need
29084,15,need
29137,15,need
29170,15,need
29280,15,need
29571,15,need
30033,15,need
30210,15,need
30489,15,need
39059,15,need
40922,15,need
41005,15,need
41374,15,need
41434,15,need
41728,15,need
41783,15,need
41847,15,need
41964,15,need
42110,15,need
42203,15,need
42272,15,need
43305,15,need
43358,15,need
44732,15,need
45533,15,need
51618,15,need
52325,15,need
53381,15,need
53770,15,need
54388,15,need
54456,15,need
54872,15,need
55636,15,need
55974,15,need
56048,15,need
56512,15,need
57750,15,need
57873,15,need
57936,15,need
58226,15,need
59093,15,need
60185,15,need
60292,15,need
60543,15,need
61223,15,need
64455,15,need
65171,15,need
65426,15,need
65660,15,need
69832,15,need
71333,15,need
71370,15,need
71822,15,need
82479,15,need
85530,15,need
85602,15,need
85890,15,need
86014,15,need
86229,15,need
86472,15,need
87156,15,need
87395,15,need
92510,15,need
92642,15,need
117859,15,need
117932,15,need
118647,15,need
129786,15,need
139819,15,need
140188,15,need
141097,15,need
141919,15,need
142226,15,need
153916,15,need
160657,15,need
161041,15,need
162664,15,need
162756,15,need
169003,15,need
170411,15,need
171610,15,need
175559,15,need
176195,15,need
177830,15,need
185951,15,need
186451,15,need
3479,16,leftists
4579,16,leftists
5233,16,leftists
7288,16,leftists
7478,16,leftists
8219,16,leftists
10896,16,leftists
12310,16,leftists
12878,16,leftists
13751,16,leftists
14401,16,leftists
14522,16,leftists
17543,16,leftists
18758,16,leftists
19148,16,leftists
19656,16,leftists
20553,16,leftists
20702,16,leftists
71864,16,leftists
170464,16,leftists
170956,16,leftists
172146,16,leftists
172295,16,leftists
172414,16,leftists
173051,16,leftists
173208,16,leftists
173385,16,leftists
173527,16,leftists
173651,16,leftists
174063,16,leftists
174748,16,leftists
174788,16,leftists
175499,16,leftists
177442,16,leftists
177650,16,leftists
178019,16,leftists
178447,16,leftists
179404,16,leftists
179986,16,leftists
180198,16,leftists
180458,16,leftists
180803,16,leftists
181743,16,leftists
182379,16,leftists
182402,16,leftists
182452,16,leftists
182989,16,leftists
183004,16,leftists
183657,16,leftists
184229,16,leftists
184385,16,leftists
184733,16,leftists
1765,17,make
11085,17,make
11432,17,make
11720,17,make
13002,17,make
13168,17,make
19048,17,make
19204,17,make
19700,17,make
19771,17,make
19946,17,make
20490,17,make
22103,17,make
28704,17,make
29975,17,make
34932,17,make
40253,17,make
41937,17,make
45499,17,make
45691,17,make
45773,17,make
46804,17,make
50581,17,make
53789,17,make
55195,17,make
59425,17,make
64544,17,make
66060,17,make
68680,17,make
75587,17,make
79523,17,make
79759,17,make
80327,17,make
82202,17,make
84646,17,make
87477,17,make
91280,17,make
92798,17,make
95612,17,make
97219,17,make
101063,17,make
105674,17,make
108153,17,make
110961,17,make
111492,17,make
113835,17,make
115089,17,make
121896,17,make
134765,17,make
134910,17,make
137300,17,make
137455,17,make
137494,17,make
138308,17,make
140221,17,make
140973,17,make
143847,17,make
148002,17,make
152965,17,make
164290,17,make
167130,17,make
168243,17,make
169017,17,make
169031,17,make
169045,17,make
171416,17,make
172082,17,make
177454,17,make
178959,17,make
185499,17,make
187166,17,make
3202,18,problems
7337,18,problems
7697,18,problems
9125,18,problems
9296,18,problems
13454,18,problems
13730,18,problems
13781,18,problems
21696,18,problems
21742,18,problems
22947,18,problems
24101,18,problems
32221,18,problems
32402,18,problems
33021,18,problems
36734,18,problems
36815,18,problems
36977,18,problems
37103,18,problems
37142,18,problems
37672,18,problems
38171,18,problems
39385,18,problems
54056,18,problems
61770,18,problems
87222,18,problems
102694,18,problems
102726,18,problems
104279,18,problems
104498,18,problems
104854,18,problems
105297,18,problems
105891,18,problems
106292,18,problems
106484,18,problems
106835,18,problems
108027,18,problems
110356,18,problems
116324,18,problems
116393,18,problems
116476,18,problems
121314,18,problems
124963,18,problems
127155,18,problems
127208,18,problems
127673,18,problems
129822,18,problems
129935,18,problems
131664,18,problems
133881,18,problems
134366,18,problems
135072,18,problems
135908,18,problems
136025,18,problems
136167,18,problems
138182,18,problems
149050,18,problems
150858,18,problems
164903,18,problems
170295,18,problems
1316,19,way
1936,19,way
2031,19,way
4251,19,way
14674,19,way
18594,19,way
18922,19,way
25776,19,way
27758,19,way
28877,19,way
31234,19,way
31928,19,way
32583,19,way
34602,19,way
39510,19,way
41233,19,way
43643,19,way
43859,19,way
47454,19,way
48605,19,way
49160,19,way
49261,19,way
53130,19,way
53585,19,way
55358,19,way
57902,19,way
59128,19,way
59192,19,way
60566,19,way
62485,19,way
65896,19,way
66040,19,way
68540,19,way
72536,19,way
74881,19,way
75404,19,way
77642,19,way
78752,19,way
79411,19,way
80711,19,way
81749,19,way
82377,19,way
84524,19,way
85104,19,way
85307,19,way
87043,19,way
92617,19,way
94137,19,way
94398,19,way
95065,19,way
95668,19,way
95977,19,way
99304,19,way
100979,19,way
101075,19,way
101631,19,way
103820,19,way
104129,19,way
107295,19,way
107349,19,way
109005,19,way
110865,19,way
111020,19,way
111656,19,way
113903,19,way
116501,19,way
119951,19,way
120995,19,way
121673,19,way
123464,19,way
125636,19,way
125814,19,way
126491,19,way
126925,19,way
132413,19,way
132773,19,way
141846,19,way
142298,19,way
143013,19,way
143296,19,way
146677,19,way
149742,19,way
155189,19,way
155479,19,way
164968,19,way
166304,19,way
167546,19,way
173281,19,way
176234,19,way
178083,19,way
181113,19,way
181697,19,way
184999,19,way
3453,20,leftist
3479,20,leftist
3730,20,leftist
3987,20,leftist
4407,20,leftist
4579,20,leftist
5233,20,leftist
7288,20,leftist
7478,20,leftist
7807,20,leftist
8219,20,leftist
8499,20,leftist
8754,20,leftist
9013,20,leftist
9037,20,leftist
9336,20,leftist
10514,20,leftist
10684,20,leftist
10896,20,leftist
11358,20,leftist
11785,20,leftist
11966,20,leftist
12128,20,leftist
12310,20,leftist
12415,20,leftist
12570,20,leftist
12672,20,leftist
12732,20,leftist
12792,20,leftist
12878,20,leftist
13296,20,leftist
13751,20,leftist
13977,20,leftist
14401,20,leftist
14440,20,leftist
14522,20,leftist
17301,20,leftist
17543,20,leftist
18626,20,leftist
18758,20,leftist
19148,20,leftist
19656,20,leftist
20429,20,leftist
20553,20,leftist
20702,20,leftist
21403,20,leftist
21712,20,leftist
57676,20,leftist
71864,20,leftist
72021,20,leftist
170464,20,leftist
170618,20,leftist
170687,20,leftist
170711,20,leftist
170732,20,leftist
170903,20,leftist
170956,20,leftist
171634,20,leftist
172146,20,leftist
172295,20,leftist
172414,20,leftist
173051,20,leftist
173097,20,leftist
173208,20,leftist
173385,20,leftist
173527,20,leftist
173610,20,leftist
173651,20,leftist
174013,20,leftist
174063,20,leftist
174203,20,leftist
174293,20,leftist
174394,20,leftist
174665,20,leftist
174748,20,leftist
174788,20,leftist
175296,20,leftist
175402,20,leftist
175499,20,leftist
175530,20,leftist
175814,20,leftist
175920,20,leftist
176124,20,leftist
176268,20,leftist
176508,20,leftist
177442,20,leftist
177650,20,leftist
177762,20,leftist
178019,20,leftist
178447,20,leftist
178561,20,leftist
179404,20,leftist
179678,20,leftist
179957,20,leftist
179986,20,leftist
180198,20,leftist
180458,20,leftist
180803,20,leftist
181393,20,leftist
181743,20,leftist
181985,20,leftist
182155,20,leftist
182267,20,leftist
182315,20,leftist
182379,20,leftist
182402,20,leftist
182452,20,leftist
182558,20,leftist
182784,20,leftist
182989,20,leftist
183004,20,leftist
183100,20,leftist
183657,20,leftist
183946,20,leftist
184190,20,leftist
184229,20,leftist
184385,20,leftist
184733,20,leftist
185084,20,leftist
185213,20,leftist
185256,20,leftist
15920,21,work
25319,21,work
26079,21,work
26859,21,work
27326,21,work
27367,21,work
27698,21,work
27911,21,work
28251,21,work
29618,21,work
30088,21,work
34478,21,work
34714,21,work
37935,21,work
41356,21,work
43723,21,work
49140,21,work
49185,21,work
49311,21,work
50755,21,work
52610,21,work
56137,21,work
56708,21,work
59473,21,work
59929,21,work
61743,21,work
63015,21,work
63150,21,work
63183,21,work
63447,21,work
64256,21,work
64671,21,work
64723,21,work
65010,21,work
74908,21,work
76136,21,work
81080,21,work
81439,21,work
85093,21,work
86883,21,work
87861,21,work
88346,21,work
99188,21,work
99272,21,work
99344,21,work
100144,21,work
100179,21,work
100248,21,work
100465,21,work
100531,21,work
100599,21,work
105415,21,work
108790,21,work
108847,21,work
108934,21,work
110319,21,work
113013,21,work
126243,21,work
129720,21,work
130883,21,work
132514,21,work
136329,21,work
136810,21,work
137129,21,work
139265,21,work
140577,21,work
140725,21,work
140862,21,work
141339,21,work
142543,21,work
142665,21,work
142772,21,work
143128,21,work
146496,21,work
155385,21,work
184533,21,work
130,22,man
319,22,man
594,22,man
1107,22,man
1127,22,man
1142,22,man
3046,22,man
5950,22,man
6901,22,man
6954,22,man
10891,22,man
11025,22,man
12305,22,man
13018,22,man
14202,22,man
14396,22,man
14608,22,man
16416,22,man
16627,22,man
16818,22,man
19027,22,man
19219,22,man
19248,22,man
19715,22,man
20153,22,man
20466,22,man
21334,22,man
22176,22,man
22824,22,man
22890,22,man
24115,22,man
24618,22,man
24812,22,man
24855,22,man
27356,22,man
27800,22,man
28322,22,man
28578,22,man
31786,22,man
31848,22,man
31952,22,man
32549,22,man
32643,22,man
33195,22,man
33487,22,man
34546,22,man
37015,22,man
37491,22,man
37775,22,man
38351,22,man
38454,22,man
40015,22,man
40506,22,man
41942,22,man
42182,22,man
42391,22,man
42641,22,man
44399,22,man
44704,22,man
45388,22,man
45816,22,man
46521,22,man
46563,22,man
46625,22,man
46708,22,man
46936,22,man
47215,22,man
47498,22,man
48020,22,man
48165,22,man
48305,22,man
48637,22,man
48672,22,man
48695,22,man
48871,22,man
49250,22,man
49282,22,man
49379,22,man
50243,22,man
50395,22,man
51170,22,man
51751,22,man
52068,22,man
52591,22,man
53159,22,man
53267,22,man
53371,22,man
57321,22,man
57599,22,man
58421,22,man
59170,22,man
59446,22,man
60138,22,man
60994,22,man
61576,22,man
63122,22,man
63240,22,man
63675,22,man
63746,22,man
63785,22,man
63849,22,man
63969,22,man
64200,22,man
64440,22,man
64807,22,man
65396,22,man
65590,22,man
65962,22,man
66035,22,man
66282,22,man
67399,22,man
69039,22,man
69182,22,man
69677,22,man
69923,22,man
71716,22,man
71859,22,man
72977,22,man
73149,22,man
73627,22,man
73801,22,man
73954,22,man
74612,22,man
74641,22,man
74842,22,man
75170,22,man
79272,22,man
79881,22,man
81051,22,man
81393,22,man
82441,22,man
82659,22,man
82934,22,man
83248,22,man
85526,22,man
85554,22,man
85879,22,man
85886,22,man
86073,22,man
86307,22,man
86775,22,man
87152,22,man
90371,22,man
90563,22,man
90583,22,man
90728,22,man
91002,22,man
91422,22,man
92048,22,man
92366,22,man
93144,22,man
93365,22,man
93491,22,man
93882,22,man
94100,22,man
94158,22,man
94318,22,man
94425,22,man
95921,22,man
96504,22,man
96670,22,man
97230,22,man
98303,22,man
99437,22,man
101209,22,man
101382,22,man
101576,22,man
102043,22,man
102740,22,man
103556,22,man
103649,22,man
103753,22,man
105795,22,man
106647,22,man
106914,22,man
108287,22,man
108419,22,man
109675,22,man
109947,22,man
110013,22,man
110212,22,man
110663,22,man
110885,22,man
111991,22,man
112200,22,man
112824,22,man
113742,22,man
114823,22,man
115445,22,man
115600,22,man
115709,22,man
115941,22,man
115976,22,man
116338,22,man
116507,22,man
117052,22,man
117400,22,man
117462,22,man
117530,22,man
117720,22,man
117870,22,man
117893,22,man
118013,22,man
118137,22,man
118208,22,man
118400,22,man
118429,22,man
118604,22,man
118730,22,man
119203,22,man
119728,22,man
120349,22,man
120460,22,man
120875,22,man
121348,22,man
121819,22,man
122274,22,man
123244,22,man
123681,22,man
123752,22,man
124201,22,man
124295,22,man
124387,22,man
124400,22,man
124634,22,man
124739,22,man
125056,22,man
125154,22,man
125614,22,man
125731,22,man
125750,22,man
126010,22,man
126025,22,man
126411,22,man
126646,22,man
126733,22,man
127222,22,man
127321,22,man
127738,22,man
128093,22,man
128488,22,man
128704,22,man
128719,22,man
129217,22,man
129999,22,man
130074,22,man
130455,22,man
130645,22,man
130858,22,man
131907,22,man
132396,22,man
133104,22,man
135738,22,man
136604,22,man
137077,22,man
137202,22,man
137342,22,man
137367,22,man
137641,22,man
137719,22,man
137839,22,man
137982,22,man
138425,22,man
138560,22,man
138863,22,man
138935,22,man
139261,22,man
139439,22,man
139461,22,man
139583,22,man
139764,22,man
140310,22,man
140573,22,man
140721,22,man
140807,22,man
141065,22,man
142598,22,man
142783,22,man
143027,22,man
143065,22,man
144345,22,man
144490,22,man
144745,22,man
144885,22,man
145033,22,man
145077,22,man
147648,22,man
147652,22,man
147677,22,man
147741,22,man
147812,22,man
148609,22,man
148650,22,man
148676,22,man
148816,22,man
149529,22,man
154105,22,man
154175,22,man
154948,22,man
155099,22,man
156674,22,man
156847,22,man
156862,22,man
159705,22,man
159819,22,man
160094,22,man
160306,22,man
160366,22,man
161037,22,man
161244,22,man
162436,22,man
162891,22,man
163820,22,man
163931,22,man
164788,22,man
166961,22,man
166989,22,man
167060,22,man
167146,22,man
167183,22,man
167351,22,man
171031,22,man
171181,22,man
171230,22,man
171260,22,man
174705,22,man
177578,22,man
178014,22,man
179399,22,man
180193,22,man
180253,22,man
180980,22,man
181584,22,man
181727,22,man
182920,22,man
11042,23,behavior
11763,23,behavior
12740,23,behavior
12800,23,behavior
15413,23,behavior
15634,23,behavior
15832,23,behavior
16430,23,behavior
31457,23,behavior
32623,23,behavior
39250,23,behavior
49803,23,behavior
50052,23,behavior
50426,23,behavior
68213,23,behavior
70057,23,behavior
74645,23,behavior
74846,23,behavior
81397,23,behavior
82445,23,behavior
83252,23,behavior
85558,23,behavior
86456,23,behavior
102744,23,behavior
106651,23,behavior
106918,23,behavior
109951,23,behavior
111995,23,behavior
114250,23,behavior
115075,23,behavior
115260,23,behavior
115449,23,behavior
115604,23,behavior
116342,23,behavior
117056,23,behavior
117404,23,behavior
118017,23,behavior
119207,23,behavior
121147,23,behavior
121823,23,behavior
123685,23,behavior
123768,23,behavior
124299,23,behavior
124417,23,behavior
124743,23,behavior
125060,23,behavior
125158,23,behavior
126029,23,behavior
126650,23,behavior
126762,23,behavior
127226,23,behavior
127325,23,behavior
127806,23,behavior
128921,23,behavior
129068,23,behavior
177967,23,behavior
805,24,even
932,24,even
1368,24,even
2857,24,even
6974,24,even
16199,24,even
20563,24,even
21528,24,even
22046,24,even
23380,24,even
26389,24,even
28468,24,even
40423,24,even
42017,24,even
43490,24,even
45666,24,even
48899,24,even
50523,24,even
50834,24,even
54078,24,even
55182,24,even
55393,24,even
56787,24,even
61018,24,even
65908,24,even
72237,24,even
78764,24,even
80495,24,even
80646,24,even
84253,24,even
84711,24,even
93513,24,even
95348,24,even
95993,24,even
97133,24,even
97843,24,even
101336,24,even
101526,24,even
101593,24,even
102228,24,even
103952,24,even
105852,24,even
106753,24,even
111322,24,even
112731,24,even
115330,24,even
115385,24,even
116108,24,even
118091,24,even
120555,24,even
123616,24,even
125101,24,even
128850,24,even
131997,24,even
132735,24,even
135158,24,even
135563,24,even
136795,24,even
149190,24,even
151684,24,even
156197,24,even
158203,24,even
158518,24,even
158903,24,even
163676,24,even
164478,24,even
169155,24,even
170248,24,even
179423,24,even
181813,24,even
9602,25,control
29745,25,control
29822,25,control
45615,25,control
60756,25,control
66386,25,control
66642,25,control
66680,25,control
67450,25,control
67911,25,control
68361,25,control
71661,25,control
75174,25,control
90303,25,control
95358,25,control
101034,25,control
106666,25,control
111977,25,control
113539,25,control
115432,25,control
115586,25,control
117038,25,control
117385,25,control
117998,25,control
118189,25,control
119188,25,control
123666,25,control
124583,25,control
124725,25,control
125043,25,control
125141,25,control
125229,25,control
125274,25,control
126719,25,control
126796,25,control
127306,25,control
127650,25,control
128047,25,control
129203,25,control
129302,25,control
129435,25,control
129632,25,control
133998,25,control
137371,25,control
138667,25,control
138867,25,control
138948,25,control
139044,25,control
139222,25,control
147698,25,control
149496,25,control
150048,25,control
156450,25,control
158772,25,control
158944,25,control
159006,25,control
159738,25,control
160629,25,control
162635,25,control
170240,25,control
172003,25,control
172277,25,control
173488,25,control
177331,25,control
180158,25,control
183373,25,control
184953,25,control
185120,25,control
369,26,psychological
732,26,psychological
979,26,psychological
3834,26,psychological
4263,26,psychological
4638,26,psychological
10339,26,psychological
16531,26,psychological
17357,26,psychological
20961,26,psychological
22933,26,psychological
24087,26,psychological
32388,26,psychological
36963,26,psychological
38157,26,psychological
39371,26,psychological
46724,26,psychological
50217,26,psychological
54042,26,psychological
65646,26,psychological
71647,26,psychological
72042,26,psychological
82177,26,psychological
86215,26,psychological
98458,26,psychological
99526,26,psychological
102812,26,psychological
109905,26,psychological
112688,26,psychological
113674,26,psychological
115557,26,psychological
115647,26,psychological
117743,26,psychological
122239,26,psychological
122618,26,psychological
125967,26,psychological
128665,26,psychological
133867,26,psychological
134132,26,psychological
134740,26,psychological
139499,26,psychological
139875,26,psychological
140138,26,psychological
140896,26,psychological
141507,26,psychological
143245,26,psychological
145057,26,psychological
150267,26,psychological
170495,26,psychological
171471,26,psychological
174318,26,psychological
174460,26,psychological
178425,26,psychological
178523,26,psychological
183410,26,psychological
184610,26,psychological
3094,27,leftism
3140,27,leftism
3257,27,leftism
3308,27,leftism
3782,27,leftism
3918,27,leftism
4070,27,leftism
4341,27,leftism
4476,27,leftism
4684,27,leftism
4804,27,leftism
4902,27,leftism
5384,27,leftism
14041,27,leftism
17045,27,leftism
21678,27,leftism
171585,27,leftism
172308,27,leftism
172534,27,leftism
173968,27,leftism
174118,27,leftism
174302,27,leftism
174422,27,leftism
174568,27,leftism
174847,27,leftism
174873,27,leftism
175191,27,leftism
175370,27,leftism
175452,27,leftism
175983,27,leftism
179253,27,leftism
179627,27,leftism
179727,27,leftism
181820,27,leftism
181900,27,leftism
182053,27,leftism
182626,27,leftism
182859,27,leftism
184520,27,leftism
186492,27,leftism
187001,27,leftism
187114,27,leftism
187307,27,leftism
187419,27,leftism
1770,28,use
5759,28,use
6894,28,use
7626,28,use
8342,28,use
8516,28,use
8843,28,use
9394,28,use
10322,28,use
10556,28,use
11055,28,use
11308,28,use
12248,28,use
12319,28,use
12361,28,use
13347,28,use
13478,28,use
13602,28,use
13832,28,use
14088,28,use
15146,28,use
15978,28,use
17695,28,use
21024,28,use
25146,28,use
25710,28,use
25818,28,use
26203,28,use
26372,28,use
29107,28,use
30863,28,use
31400,28,use
31415,28,use
32034,28,use
33909,28,use
34064,28,use
34172,28,use
34202,28,use
35750,28,use
39353,28,use
44575,28,use
45373,28,use
49499,28,use
50359,28,use
52230,28,use
53051,28,use
53172,28,use
53302,28,use
53356,28,use
56310,28,use
57086,28,use
57341,28,use
58219,28,use
58658,28,use
58714,28,use
61155,28,use
62050,28,use
62274,28,use
63760,28,use
64297,28,use
64656,28,use
65984,28,use
66932,28,use
67040,28,use
67624,28,use
68280,28,use
69057,28,use
69499,28,use
69952,28,use
70023,28,use
70123,28,use
70290,28,use
70636,28,use
70904,28,use
71018,28,use
71587,28,use
73172,28,use
74918,28,use
77997,28,use
79596,28,use
83184,28,use
83755,28,use
85339,28,use
85434,28,use
85771,28,use
86138,28,use
86275,28,use
88947,28,use
90322,28,use
91018,28,use
91905,28,use
92233,28,use
92587,28,use
92860,28,use
93195,28,use
94526,28,use
94917,28,use
95297,28,use
96030,28,use
99046,28,use
99502,28,use
99649,28,use
102917,28,use
103208,28,use
103629,28,use
104464,28,use
106419,28,use
107595,28,use
110829,28,use
112173,28,use
112233,28,use
113096,28,use
113708,28,use
114637,28,use
114869,28,use
114910,28,use
114986,28,use
115178,28,use
115403,28,use
115816,28,use
115852,28,use
116122,28,use
116641,28,use
116660,28,use
117009,28,use
119399,28,use
119719,28,use
119777,28,use
119829,28,use
121219,28,use
121275,28,use
121516,28,use
121616,28,use
122009,28,use
122766,28,use
128531,28,use
128911,28,use
129484,28,use
133304,28,use
133529,28,use
133558,28,use
134331,28,use
137538,28,use
138367,28,use
138732,28,use
139255,28,use
139332,28,use
139475,28,use
140872,28,use
140989,28,use
141216,28,use
141472,28,use
141824,28,use
144571,28,use
145596,28,use
149682,28,use
149920,28,use
152075,28,use
154716,28,use
154758,28,use
158993,28,use
159395,28,use
159891,28,use
160064,28,use
161291,28,use
161976,28,use
162126,28,use
162870,28,use
163328,28,use
163398,28,use
163616,28,use
165350,28,use
166248,28,use
166593,28,use
167031,28,use
168057,28,use
168384,28,use
170188,28,use
170398,28,use
171793,28,use
172075,28,use
172451,28,use
173420,28,use
174199,28,use
174859,28,use
174886,28,use
175056,28,use
175330,28,use
175488,28,use
175846,28,use
177085,28,use
177413,28,use
177741,28,use
177914,28,use
178574,28,use
178630,28,use
178656,28,use
179125,28,use
179556,28,use
180031,28,use
180380,28,use
180564,28,use
181034,28,use
181380,28,use
182742,28,use
183071,28,use
183642,28,use
185037,28,use
185146,28,use
185551,28,use
2682,29,example
12919,29,example
14683,29,example
24337,29,example
26330,29,example
28152,29,example
33972,29,example
39127,29,example
47573,29,example
50682,29,example
54904,29,example
61452,29,example
61832,29,example
63300,29,example
64845,29,example
67972,29,example
68808,29,example
71833,29,example
76214,29,example
77914,29,example
82459,29,example
82980,29,example
86088,29,example
87576,29,example
89391,29,example
89946,29,example
93833,29,example
96484,29,example
96992,29,example
97966,29,example
101445,29,example
104512,29,example
106306,29,example
108406,29,example
111947,29,example
113605,29,example
118459,29,example
119708,29,example
126177,29,example
135603,29,example
135881,29,example
142698,29,example
153634,29,example
154928,29,example
156407,29,example
157673,29,example
162368,29,example
167814,29,example
2849,30,nature
33204,30,nature
33496,30,nature
34573,30,nature
47649,30,nature
79295,30,nature
90633,30,nature
107539,30,nature
110017,30,nature
110667,30,nature
129232,30,nature
129459,30,nature
144244,30,nature
147546,30,nature
147721,30,nature
147745,30,nature
148242,30,nature
148374,30,nature
148446,30,nature
148705,30,nature
148831,30,nature
148892,30,nature
149117,30,nature
149249,30,nature
149380,30,nature
149509,30,nature
149533,30,nature
149670,30,nature
151651,30,nature
154619,30,nature
155457,30,nature
159751,30,nature
160175,30,nature
160376,30,nature
160858,30,nature
160958,30,nature
161014,30,nature
161280,30,nature
162440,30,nature
170845,30,nature
171016,30,nature
171164,30,nature
171244,30,nature
1692,31,revolution
1739,31,revolution
2041,31,revolution
2112,31,revolution
75706,31,revolution
75733,31,revolution
75853,31,revolution
76022,31,revolution
76069,31,revolution
76259,31,revolution
80062,31,revolution
99000,31,revolution
102989,31,revolution
103039,31,revolution
107438,31,revolution
107601,31,revolution
107751,31,revolution
107811,31,revolution
107984,31,revolution
108638,31,revolution
108831,31,revolution
108899,31,revolution
109091,31,revolution
109212,31,revolution
109376,31,revolution
109520,31,revolution
131033,31,revolution
131568,31,revolution
131619,31,revolution
131862,31,revolution
132594,31,revolution
132892,31,revolution
146063,31,revolution
146268,31,revolution
146466,31,revolution
146684,31,revolution
146837,31,revolution
146975,31,revolution
147015,31,revolution
150504,31,revolution
152501,31,revolution
152767,31,revolution
152796,31,revolution
153586,31,revolution
153676,31,revolution
155603,31,revolution
155903,31,revolution
156077,31,revolution
156174,31,revolution
157049,31,revolution
157123,31,revolution
157361,31,revolution
157382,31,revolution
157439,31,revolution
157466,31,revolution
157518,31,revolution
161738,31,revolution
161859,31,revolution
162385,31,revolution
162573,31,revolution
163220,31,revolution
165132,31,revolution
165665,31,revolution
165895,31,revolution
166204,31,revolution
173514,31,revolution
173618,31,revolution
174021,31,revolution
178703,31,revolution
178872,31,revolution
178986,31,revolution
854,32,technological
2193,32,technological
2355,32,technological
20080,32,technological
33523,32,technological
34663,32,technological
34838,32,technological
35523,32,technological
54007,32,technological
61052,32,technological
65845,32,technological
67248,32,technological
80895,32,technological
81330,32,technological
81995,32,technological
83532,32,technological
83671,32,technological
84548,32,technological
85714,32,technological
89619,32,technological
89742,32,technological
89872,32,technological
92124,32,technological
92667,32,technological
93714,32,technological
94007,32,technological
96051,32,technological
97484,32,technological
98210,32,technological
98955,32,technological
100492,32,technological
101352,32,technological
101965,32,technological
102604,32,technological
107392,32,technological
108240,32,technological
108672,32,technological
117649,32,technological
117984,32,technological
125127,32,technological
125260,32,technological
143630,32,technological
145516,32,technological
154762,32,technological
155050,32,technological
155261,32,technological
155781,32,technological
157701,32,technological
160767,32,technological
162102,32,technological
163021,32,technological
163167,32,technological
163456,32,technological
166344,32,technological
169909,32,technological
170029,32,technological
170145,32,technological
171554,32,technological
172253,32,technological
172362,32,technological
9163,33,needs
9325,33,needs
10353,33,needs
13388,33,needs
22514,33,needs
22572,33,needs
24125,33,needs
24558,33,needs
25668,33,needs
26624,33,needs
26754,33,needs
27845,33,needs
29084,33,needs
29170,33,needs
29280,33,needs
40922,33,needs
41434,33,needs
41783,33,needs
42110,33,needs
42272,33,needs
51618,33,needs
58226,33,needs
65660,33,needs
69832,33,needs
71333,33,needs
71370,33,needs
71822,33,needs
82479,33,needs
85530,33,needs
85602,33,needs
85890,33,needs
86014,33,needs
86229,33,needs
86472,33,needs
87156,33,needs
87395,33,needs
92642,33,needs
117859,33,needs
117932,33,needs
118647,33,needs
139819,33,needs
141919,33,needs
186451,33,needs
17526,34,goals
22528,34,goals
22623,34,goals
23460,34,goals
23522,34,goals
23806,34,goals
23836,34,goals
23911,34,goals
23975,34,goals
24131,34,goals
24234,34,goals
24593,34,goals
24652,34,goals
28413,34,goals
28429,34,goals
29639,34,goals
43524,34,goals
43698,34,goals
45284,34,goals
45337,34,goals
52384,34,goals
52416,34,goals
56622,34,goals
56685,34,goals
56727,34,goals
56751,34,goals
56884,34,goals
60951,34,goals
61363,34,goals
66200,34,goals
66225,34,goals
88015,34,goals
88077,34,goals
88145,34,goals
88391,34,goals
146858,34,goals
